Angle 1,Angle 2,Velocity 1,Velocity 2
-0.351292701421786,-0.9126518900383187,-1.5496312927785982,-1.6500289048091257
-0.36678901434957195,-0.92915217908641,-1.5622951463408106,-1.4478021214556749
-0.38241196581298004,-0.9436302003009668,-1.5722016776717762,-1.2478342986796311
-0.3981339825896978,-0.9561085432877631,-1.579459818818097,-1.050371859100917
-0.41392858077787875,-0.9666122618787722,-1.5841830039732276,-0.8556546838169646
-0.429770410817611,-0.9751688087169419,-1.586483950353357,-0.6639221847326563
-0.4456352503211446,-0.9818080305642685,-1.5864698959149106,-0.47541891944703263
-0.4614999492802937,-0.9865622197587388,-1.584238195432821,-0.2904000471276256
-0.4773423312346219,-0.9894662202300151,-1.5798722045352658,-0.10913682664132121
-0.49314105327997454,-0.9905575884964283,-1.573437410770694,0.06807773920028645
-0.5088754273876814,-0.9898768111044254,-1.56497780355543,0.24092311213681034
-0.5245252054232358,-0.9874675799830572,-1.5545125128579287,0.4090453917341307
-0.5400703305518151,-0.9833771260657159,-1.5420327913114884,0.5720516933865933
-0.55549065846493,-0.97765660913185,-1.5274994668105493,0.7295051155707284
-0.5707656531330354,-0.9703615579761428,-1.510841051594146,0.8809208397434715
-0.5858740636489769,-0.961552349578708,-1.4919527557981627,1.025764070152216
-0.6007935912069585,-0.9512947088771859,-1.4706967111956448,1.1634506705471614
-0.6155005583189149,-0.9396602021717143,-1.446903752393355,1.2933514587487036
-0.6299695958428485,-0.9267266875842273,-1.4203771111802188,1.4148011333638286
-0.6441733669546507,-0.912578676250589,-1.3908983342442052,1.5271126746617807
-0.6580823502970927,-0.8973075495039712,-1.358235613931164,1.6295977280308511
-0.6716647064364044,-0.8810115722236627,-1.3221545110499426,1.7215929047280043
-0.6848862515469039,-0.8637956431763826,-1.282430748100667,1.8024911235359367
-0.6977105590279106,-0.8457707319410233,-1.2388643858324906,1.871776138840364
-0.7100992028862355,-0.8270529705526196,-1.1912943218416794,1.929057409463748
-0.7220121461046523,-0.8077623964579821,-1.13961175094303,1.9741016863689613
-0.7334082636140825,-0.7880213795942925,-1.0837710983417463,2.0068573918865495
-0.7442459745975,-0.767952805675427,-1.0237970549239677,2.027468231394969
-0.7544839451467397,-0.7476781233614773,-0.9597867341696131,2.0362735797268567
-0.7640818124884358,-0.7273153875642088,-0.8919065828872804,2.033794875143302
-0.7730008783173086,-0.7069774388127757,-0.8203843925977292,2.0207091975212976
-0.7812047222432859,-0.6867703468375628,-0.7454974160859331,1.9978129687068689
-0.7886596964041452,-0.6667922171504941,-0.6675580487187884,1.9659798981629324
-0.7953352768913331,-0.6471324181688648,-0.586898701629308,1.9261176836354663
-0.8012042639076262,-0.6278712413325102,-0.5038573720457795,1.8791275720289184
-0.806242837628084,-0.609079965612221,-0.4187650760781354,1.8258698958404647
-0.8104304883888653,-0.5908212666538164,-0.33193586116862533,1.7671374334784522
-0.8137498470005516,-0.5731498923190319,-0.2436596682890665,1.7036371982839251
-0.8161864436834423,-0.5561135203361927,-0.15419794711866316,1.6359802557965049
-0.8177284231546289,-0.5397537177782276,-0.0637816793194003,1.5646785020051002
-0.8183662399478229,-0.5241069327581765,0.027388662187018437,1.4901470071440817
-0.8180923533259526,-0.5092054626867357,0.11914171764082772,1.412710476592057
-0.8169009361495444,-0.49507835792081517,0.21133286722726044,1.332612514083198
-0.8147876074772717,-0.4817522327799832,0.3038412594922075,1.2500266076335294
-0.8117491948823496,-0.4692519667036479,0.39656652689349176,1.1650680287674768
-0.8077835296134147,-0.45760128641597314,0.4894253818473952,1.077806096986921
-0.8028892757949407,-0.4468232254461039,0.5823482049233724,0.9882764903299625
-0.797065793745707,-0.4369404605428043,0.6752756690415289,0.8964934705196006
-0.7903130370552917,-0.4279755258376083,0.7681553897550129,0.8024620379951134
-0.7826314831577416,-0.4199509054576572,0.8609385503835878,0.7061901429598998
-0.7740220976539057,-0.41288900402805817,0.9535764198731671,0.607701159493589
-0.764486333455174,-0.40681199243312227,1.046016659130772,0.5070468855972857
-0.7540261668638663,-0.40174152357714943,1.138199297513438,0.40432136484399744
-0.7426441738887318,-0.39769830992870947,1.2300522558003,0.2996758332261201
-0.7303436513307289,-0.39470155159644826,1.3214862977783763,0.19333507097612654
-0.7171287883529451,-0.392768200886687,1.4123893140805592,0.08561537074760577
-0.7030048952121395,-0.39191204717921097,1.5026198861102316,-0.023055799047413172
-0.6879786963510371,-0.3921426051696851,1.5920001542359357,-0.13211858028848233
-0.6720586948086777,-0.3934637909725699,1.6803081343638349,-0.24085845114917187
-0.6552556134650394,-0.3958723754840616,1.7672698021889695,-0.3483838838454512
-0.6375829154431497,-0.3993562143225161,1.8525515032062887,-0.45360560516093973
-0.6190574004110868,-0.4038922703741255,1.9357535473762817,-0.5552199827893751
-0.599699864937324,-0.40944447020201924,2.0164061889178377,-0.6517000243133195
-0.5795358030481456,-0.4159614704451524,2.0939695207016094,-0.7412983996525186
-0.5585961078411295,-0.4233744544416776,2.1678390325613206,-0.8220675085698058
-0.5369177175155162,-0.43159512952737566,2.2373585518010684,-0.8919015114137957
-0.5145441319975055,-0.4405141446415136,2.3018418351442187,-0.9486039508168673
-0.4915257136460633,-0.4500001841496823,2.3606030757434864,-0.9899817210261874
-0.4679196828886284,-0.4599000013599442,2.4129950060744503,-1.013961627495993
-0.4437897328278839,-0.4700396176349041,2.458451315153712,-1.0187201733991047
-0.4192052196763468,-0.48022681936889516,2.4965282232626382,-1.0028118220307831
-0.3942399374437204,-0.490254937589203,2.5269389308648442,-0.9652776794954185
-0.3689705481350719,-0.4999077143841572,2.5495749020561487,-0.9057170831675097
-0.3434747991145104,-0.5089648852158323,2.5645098116071545,-0.8243097132087603
-0.3178297009984389,-0.5172079823479199,2.571985132358326,-0.7217846300354701
-0.29210984967485565,-0.5244258286482746,2.5723798665291686,-0.5993425817533848
-0.266386051009564,-0.5304192544658084,2.566169740150849,-0.45854596872166353
-0.2407243536080555,-0.5350047141530251,2.553882491943116,-0.3011947520312839
-0.21518552868862434,-0.538016661673338,2.5360555217388034,-0.1292058135874044
-0.1898249734712363,-0.539308719809212,2.513200541434901,0.05549104841362737
-0.1646929680568873,-0.5387538093250758,2.4857777188570283,0.2510331777552923
-0.13983519086831703,-0.5362434775475229,2.454179799608642,0.45567939849449
-0.11529339287223062,-0.531686683562578,2.418725244980628,0.6678409012027546
-0.09110614042242433,-0.5250082745505504,2.3796586453691417,0.8860931610806047
-0.06730955396873292,-0.5161473429397444,2.33715645721807,1.1091740203385656
-0.04393798939655222,-0.5050556027363587,2.291336276868979,1.3359726605671052
-0.021024626627862426,-0.4916958761306877,2.2422682198556116,1.5655132397411735
0.001398055570693689,-0.476040743733276,2.1899873809367074,1.7969358547695347
0.023297929380060763,-0.45807138518558066,2.1345067273692724,2.029476441864195
0.044642996653753486,-0.4377766207669387,2.0758300901871447,2.2624463463240545
0.06540129755562493,-0.41515215730369814,2.0139651591649255,2.495211603282566
0.08554094914727418,-0.3902000412708725,1.948936564459626,2.7271714540557963
0.10503031479187044,-0.3629283267303145,1.8807992528303115,2.9577352501398364
0.12383830732017356,-0.33335097422891613,1.8096524464694845,3.186296647550804
0.1419348317848684,-0.3014880077534081,1.7356545071329104,3.4122038676611885
0.15929137685619751,-0.2673659690767962,1.6590390045318362,3.634724827882723
0.17588176690151588,-0.23101872079796898,1.5801321770843848,3.8530061992869573
0.19168308867235972,-0.1924886588050994,1.4993717272528846,4.066026053169765
0.20667680594488858,-0.15182839827340175,1.417326445159631,4.272540895292687
0.22085007039648488,-0.10910298932047488,1.3347154221438997,4.4710297774596395
0.2341972246179239,-0.06439269154587848,1.252424529165357,4.6596410290745345
0.24672146990957747,-0.01779628125513314,1.1715163833032842,4.836151026978881
0.25843663374261033,0.030565229014655672,1.0932283516064,4.9979489913192
0.26936891725867435,0.08054471892784767,1.0189516678601067,5.142065996394433
0.2795584339372754,0.131965378891792,0.9501842805565608,5.2652681055915025
0.289060276742841,0.18461805994770702,0.8884517901469184,5.364229663083395
0.2979447946443102,0.23826035657854097,0.8351959451704127,5.435790133606234
0.3062967540960143,0.29261825791460333,0.7916389680853262,5.477275490072478
0.3142131437768676,0.34739101281532814,0.758642825569032,5.48683715469852
0.32179957203255793,0.40225938436231334,0.7365913160803995,5.463738596983467
0.3291654851933619,0.45689677033214804,0.7253241517076716,5.408515887597203
0.33641872671043865,0.51098192920812,0.7241426981731449,5.322962585343635
0.3436601536921701,0.5642115550615564,0.7318886647194207,5.209936148644863
0.35097904033936433,0.6163109165480051,0.7470772450926659,5.073033209615557
0.358449812790291,0.6670412486441606,0.7680537333679388,4.916211980830179
0.3661303501239704,0.7162033684524624,0.7931419712882443,4.743440529436643
0.3740617698368528,0.7636377737468287,0.8207621532386739,4.55842527385682
0.38226939136923954,0.8092220264853969,0.8495085250868174,4.364440622855131
0.3907644766201077,0.8528664327139481,0.8781886471090907,4.164252831385555
0.3995463630911986,0.8945089610278036,0.9058323567645208,3.9601156951480556
0.4086046866588438,0.9341101179792842,0.9316804823364669,3.753811917875294
0.4179214914822085,0.9716482371580372,0.9551623149460036,3.546717502014201
0.4274731146316685,1.0071154121781791,0.9758685486650395,3.3398728817673105
0.43723180011831886,1.0405141409958523,0.9935240083699028,3.134050811844131
0.44716704020201786,1.0718546491142935,1.0079625551310651,2.929815934701076
0.4572466657533285,1.1011528084613043,1.0191052222969696,2.7275742327427976
0.4674377179762982,1.1284285507887322,1.0269418167143973,2.5276124939811333
0.4777071361434422,1.1537046757285434,1.0315157784822018,2.3301288802207014
0.4880222939282642,1.1770059645307505,1.0329118958734105,2.135256045988783
0.4983514128869983,1.1983585249906383,1.0312464179991527,1.9430782789945797
0.5086638770669898,1.2177893077805841,1.026659128238857,1.7536439913234947
0.5189304683493784,1.235325747693819,1.0193069947018543,1.5669746869230758
0.5291235382963969,1.25099549456305,1.009359076561337,1.383071320219202
0.5392171290620102,1.264826207765242,0.9969924250775191,1.2019187691188544
0.5491870533127854,1.2768453954564305,0.9823887703218389,1.023488983106772
0.5590109410160038,1.2870802852874983,0.9657318275310924,0.8477432350250268
0.5686682592913147,1.2955577176377486,0.9472050909965751,0.6746338008911764
0.5781403102012804,1.3023040556466603,0.9269900095489931,0.5041053117633874
0.5874102102967703,1.3073451087642942,0.9052644573785618,0.33609596100854455
0.596462854870556,1.3107060683743796,0.8822014284243895,0.17053870555423617
0.6052848691547998,1.312411455429922,0.8579678930070757,0.007362567559306421
0.6138645480848706,1.312485081105515,0.8327237627002259,-0.1535058792487894
0.6221917857118728,1.3109500223130273,0.8066209143994144,-0.312140768713784
0.630257994855867,1.3078286146258895,0.7798022277673761,-0.4686148853816302
0.6380560171335408,1.3031424657720732,0.7524005922299679,-0.6229972339867738
0.6455800230558404,1.2969124934322054,0.7245378409376177,-0.7753501783475459
0.6528254014652166,1.2891589916487298,0.6963235700644457,-0.9257260916080072
0.6597886371658611,1.2799017307326497,0.6678538030264215,-1.0741634583340582
0.6664671751961253,1.269160096149309,0.6392094613199732,-1.2206823690244113
0.6728592698093251,1.2569532724590649,0.6104546075658805,-1.3652793514081272
0.6789638158849839,1.2433004789449835,0.5816344331068216,-1.507921493415944
0.6847801602160521,1.228221264010824,0.5527729735961667,-1.6485398337271124
0.6903078899520139,1.211735865673553,0.5238705532450726,-1.7870220320714683
0.6955465954844646,1.1938656453528385,0.4949009839316509,-1.9232043887236987
0.7004956053237811,1.1746336014656014,0.4658085816140937,-2.0568633672345085
0.705153691139922,1.1540649677932562,0.4365051117405319,-2.1877068926558825
0.7095187422573274,1.1321878988666974,0.40686683924842515,-2.31536585396197
0.7135874106498116,1.1090342403270776,0.37673193727841103,-2.439386434515257
0.7173547300225956,1.084640375981925,0.34589859878886575,-2.5592241208610726
0.7208137160104843,1.0590481347733143,0.3141242888221606,-2.674240477716408
0.7239549588987059,1.0323057299961502,0.28112665734622666,-2.783703987745518
0.7267662254721682,1.004468690118695,0.24658668024805588,-2.8867963790537594
0.7292320922746487,0.9756007263281574,0.21015457825085726,-2.9826258212422374
0.7313336380571572,0.9457744681157351,0.17145894532355976,-3.0702480717436815
0.7330482275103928,0.9150719873982982,0.13011926929043355,-3.1486960196534377
0.7343494202032971,0.8835850272017638,0.08576163606708984,-3.2170170746537887
0.735207036563968,0.851414856455226,0.038036898451966,-3.274316546086424
0.7355874055484877,0.8186716909943618,-0.0133599683408957,-3.3198037391339152
0.7354538058650787,0.7854736536030226,-0.06867109074055291,-3.352836272332436
0.7347670949576731,0.7519452908796982,-0.12805954087340515,-3.3729574688918276
0.7334864995489391,0.71821571619078,-0.19159777464077726,-3.379921916646067
0.7315705218025313,0.6844164970243193,-0.2592621768726579,-3.3737055570524537
0.7289779000338048,0.6506794414537947,-0.3309344275553564,-3.3544987878182697
0.7256685557582513,0.617134453575612,-0.40640943247422445,-3.322683594840043
0.7216044614335091,0.5839076176272116,-0.48540864733992956,-3.2787980622469584
0.7167503749601098,0.551119637004742,-0.5675969777440162,-3.223493196323264
0.7110744051826697,0.5188847050415093,-0.6526011806089321,-3.1574875369830706
0.7045483933765804,0.4873098296716786,-0.7400278278514949,-3.0815245402459057
0.6971481150980654,0.4564945842692195,-0.829479318596358,-2.996336486296733
0.6888533219121018,0.42653121940625216,-0.9205669903709769,-2.902617114754524
0.6796476520083921,0.3975050482587069,-1.0129209363065195,-2.801003698648254
0.6695184426453269,0.3694950112722244,-1.1061965830855895,-2.6920681010887115
0.658456476814471,0.34257433026133727,-1.200078378226326,-2.576315619755437
0.6464556930322077,0.3168111740637829,-1.2942810773759434,-2.4541900954705818
0.6335128822584483,0.2922692731090771,-1.3885491429681545,-2.3260837518808413
0.6196273908287667,0.26900843559026866,-1.4826547051493402,-2.192350431070248
0.6048008437772733,0.24708493127956618,-1.5763944318541074,-2.0533211931817332
0.5890368994587322,0.22655171934774884,-1.6695855361203966,-1.9093215810531623
0.5723410440975282,0.20745850353721723,-1.7620610342276373,-1.7606901649364026
0.5547204337552518,0.18985160188785322,-1.8536642691546832,-1.6077982503341086
0.536183791063705,0.17377361938451213,-1.9442426363655454,-1.4510708393670215
0.5167413647000495,0.15926291099084192,-2.0336403972973587,-1.2910090726381183
0.4964049607270759,0.14635282026446073,-2.121690445156026,-1.1282144310047324
0.47518805627551564,0.1350706759544134,-2.2082049056641875,-0.9634149228293334
0.4531060072188738,0.12543652672612007,-2.292964524729804,-0.7974932869174218
0.4301763619715757,0.11746159385694585,-2.3757069333265375,-0.6315168545408097
0.40641929263831034,0.11114642531153775,-2.4561141091994725,-0.46676807413215626
0.38185815154631564,0.10647874457021618,-2.533799697582671,-0.304773747977124
0.3565201545704889,0.10343100709044493,-2.608297322219442,-0.14732972647373307
0.3304371813482945,0.10195770982570761,-2.6790516012020937,0.0034838091436217855
0.30364666533627355,0.10199254791714382,-2.7454142162113895,0.14530308734586642
0.27619252317415965,0.10344557879060248,-2.806647924482414,0.2755055812885975
0.24812604392933552,0.10620063460348846,-2.8619416035583307,0.391267486572583
0.2195066278937522,0.11011330946921428,-2.9104389436712124,0.489660937185586
0.19040223845704007,0.11500991884107015,-2.951281910891753,0.5677937156673921
0.16088941934812254,0.12068785599774406,-2.983667431665933,0.6229865332959552
0.13105274503146322,0.12691772133070361,-3.006912154203189,0.6529726764409647
0.10098362348943132,0.13344744809511327,-3.0205164887893017,0.6560943901931685
0.07077845860153831,0.14000839199704496,-3.0242168007650325,0.6314637200161453
0.04053629059388798,0.1463230291972064,-3.0180150220405446,0.5790566147267062
0.010356140373482536,0.15211359534447347,-3.0021786677784,0.4997196522187298
-0.019665646304301464,0.15711079186666077,-2.9772105027479654,0.39508657648042456
-0.04943775133178112,0.16106165763146502,-2.9437938288228547,0.2674211065589943
-0.07887568962000967,0.16373586869705495,-2.90272417558543,0.11941643980746769
-0.10790293137586396,0.16493003309512963,-2.854839584706811,-0.04601373362908806
-0.13645132722293207,0.16446989575883875,-2.8009597480884296,-0.22592297286769053
-0.16446092470381637,0.16221066603016185,-2.7418403079112252,-0.41747977235229694
-0.19187932778292863,0.15803586830663888,-2.6781443473836015,-0.6180683866304468
-0.21866077125676464,0.1518551844403344,-2.6104297560862957,-0.8253455034520303
-0.2447650688176276,0.14360172940581412,-2.539149249081137,-1.037261018059135
-0.27015656130843896,0.13322911922522276,-2.464659233416452,-1.2520530149240607
-0.29480315364260345,0.12070858907598216,-2.3872340221041193,-1.4682263859195246
-0.31867549386364463,0.10602632521678691,-2.3070826389667904,-1.684522565155975
-0.34174632025331253,0.08918109956522716,-2.224366300028864,-1.8998855881588037
-0.36398998325360116,0.07018224368363912,-2.139215407218253,-2.1134276321914687
-0.3853821373257837,0.04904796736172444,-2.0517454728279536,-2.324395588698537
-0.40589959205406323,0.02580401147473907,-1.9620718029388595,-2.5321390844471408
-0.4255203100834518,0.00048262063026766056,-1.8703230305197112,-2.7360796403896104
-0.4442235403886489,-0.026878175773628443,-1.7766537363581596,-2.9356802498885823
-0.4619900777522305,-0.056234978272514266,-1.6812564539038153,-3.130414499088769
-0.4788026422912687,-0.08753912326340196,-1.584373335922448,-3.3197344017260857
-0.49464637565049313,-0.12073646728066281,-1.4863076663431243,-3.50303637506449
-0.5095094523139244,-0.15576683103130773,-1.3874352168472575,-3.6796252750232545
-0.523383804482397,-0.19256308378154027,-1.2882151520727037,-3.8486771972552214
-0.536265956003124,-0.23104985575409248,-1.1891997548724087,-4.009202907840192
-0.548157953551848,-0.2711418848324944,-1.091041660710526,-4.1600153372761755
-0.5590683701589533,-0.31274203820525615,-0.994496581186638,-4.299706508383633
-0.5690133359708196,-0.3557391032890925,-0.9004187568035104,-4.426641336915836
-0.5780175235388547,-0.40000551665825085,-0.8097458191276434,-4.538977401802428
-0.5861149817301311,-0.44539529067627515,-0.7234697134876483,-4.634720106737149
-0.5933496788650076,-0.49174249174364665,-0.6425912925224291,-4.711820420910947
-0.5997755917902319,-0.5388606959527561,-0.5680585516515241,-4.7683164557029505
-0.6054561773067472,-0.5865438605097856,-0.5006923175352556,-4.802510229255702
-0.6104631004820997,-0.6345689628023425,-0.4411079075105028,-4.813158630506383
-0.6148741795572048,-0.6827005491074064,-0.38964537673101957,-4.799646656569723
-0.618770633324515,-0.7306970156731036,-0.3463224578976858,-4.762106736184805
-0.6222338579034918,-0.7783180830349516,-0.310821606834399,-4.701454541341484
-0.6253420739718358,-0.8253326284483665,-0.2825157214355826,-4.619329120725349
-0.6281672311861917,-0.87152591965562,-0.26052819915829156,-4.5179480023825205
-0.6307725131777746,-0.9167053996794452,-0.24381536456148986,-4.399907432697772
-0.6332106668233896,-0.9607044740064229,-0.23125570595056819,-4.267966952729129
-0.6355232238828953,-1.003384143533714,-0.22173157311506278,-4.124854160685362
-0.6377405396140459,-1.0446326851405676,-0.21419365216790534,-3.973113390753495
-0.6398824761357249,-1.0843638190481026,-0.2077042872995774,-3.815007324401816
-0.6419595190087207,-1.1225138922921207,-0.20146053863486033,-3.652468439446352
-0.6439741243950693,-1.1590385766865843,-0.19480078033145304,-3.487090095493165
-0.6459221321983838,-1.193909477641516,-0.18719968081376517,-3.3201447667945954
-0.6477941290065214,-1.2271109253094619,-0.17825613316491168,-3.1526179290187724
-0.6495766903381706,-1.2586371045996496,-0.16767777368826844,-2.9852486693815177
-0.6512534680750532,-1.2884895912934649,-0.15526463795242013,-2.818570951700097
-0.6528061144545775,-1.316675300810466,-0.14089353720194495,-2.6529519374997688
-0.654215049826597,-1.3432048201854636,-0.12450400172671136,-2.48862559727183
-0.6554600898438641,-1.368091076158182,-0.10608613596342681,-2.3257210578701955
-0.6565209512034983,-1.3913482867368838,-0.08567042074583857,-2.1642858483032024
-0.6573776554109567,-1.4129911452199158,-0.06331932805329707,-2.0043045729138296
-0.6580108486914897,-1.433034190949054,-0.039120535399555637,-1.845713683785346
-0.6584020540454852,-1.4514913277869075,-0.01318150451844053,-1.6884130363614414
-0.6585338690906697,-1.468375458150522,0.014374802694128889,-1.5322748564343098
-0.6583901210637284,-1.483698206714865,0.04341327488184146,-1.3771506618177078
-0.65795598831491,-1.4974697133330421,0.07378924401596237,-1.2228765906128156
-0.6572180958747503,-1.5096984792391703,0.10535046719677367,-1.0692775017119494
-0.6561645912027826,-1.5203912542562898,0.13793861842623537,-0.9161701372959522
-0.6547852050185202,-1.5295529556292493,0.1713903889283317,-0.7633655731083314
-0.653071301129237,-1.5371866113603325,0.20553827598367058,-0.6106711298517505
-0.6510159183694002,-1.54329332265885,0.24021112515943688,-0.45789187689198285
-0.6486138071178058,-1.54787224142777,0.27523447882721347,-0.30483182602462033
-0.6458614623295337,-1.550920559688016,0.3104307744988168,-0.1512948868364267
-0.6427571545845455,-1.5524335085563803,0.3456194293307317,0.0029143651788496594
-0.6393009602912382,-1.5524043649045918,0.3806168417668265,0.15799007223959932
-0.6354947918735699,-1.5508244641821958,0.415236337393341,0.3141246059363775
-0.6313424284996365,-1.547683218122832,0.4492880834285486,0.4715081918829753
-0.6268495476653511,-1.5429681362040022,0.4825789946912807,0.630328638224273
-0.6220237577184382,-1.5366648498217594,0.5149126532857542,0.7907711622911188
-0.6168746311855806,-1.5287571381988483,0.5460892645727399,0.9530183106588559
-0.6114137385398533,-1.5192269550922597,0.5759056733120955,1.1172499661922821
-0.6056546818067323,-1.5080544554303368,0.6041554662883968,1.2836434309226437
-0.5996131271438484,-1.4952180211211104,0.6306291915039419,1.4523735650917722
